user_id,recipe_id,date,rating,review
168896,36217,2007-05-18,5,"very nice and easy recipe.  had no baking soda so i was looking for a recipe that was simple, pretty healthy and no baking soda needed.  texture was nice.  not gooey like brownies at all; dense but not too heavy...it was still moist.  i did cut back on the sugar molasses but next time i wont...i will follow recipe exactly as i feel it could have used it.  thanks for sharing..."
2774239,36217,2013-10-05,3,Very dense and heavy.
4470,102171,2006-05-13,5,  The maple  syrup with the cinnamon gives a special flavor to this squash. Try to use real maple syrup - there is a definate difference to the taste  I did not use any brown sugar just the syrup.  The squash was quite meaty so I covered them with foil for the first 30 minutes  then unvovered for a further 30 minutes. Thanks Chef Dee for adding enjoyment to my dinner
186802,102171,2008-08-03,5,This was absolutely yummy!  I made this for part of my Saturday night dinner!  I followed the recipe exactly.  The only thing is is that it took an hour or so.  Thank you so much for this incredible squash recipe! :)
1643242,102171,2010-06-29,5,My wife are not squash eaters. We tried this recipe on a whim. This will be the third time that I have fixed it. Since I do alot of the cooking it is an easy recipe to follow.
4470,12619,2002-02-10,5,"Excellent recipe.  I cooked it for 3 minutes and used a teaspoon of oil, lots of pepper and the balsamic vinegar gives it just the right zip.  No wonder it's your favorite."
30231,12619,2002-04-10,2,"Basically a good idea and easy,However, the asparagus needed a much longer cooking time. Also, one T oil was not enough; maybe it would have been in a non-stick pan but that's not what I used."
51089,12619,2003-03-13,5,"Yummy! Like vivian7, I used more oil and cooked the asparagus a little longer. I also used just a pinch of sugar. Great for company!"
21752,12619,2003-03-22,5,"There was this gorgeous bunch of asparagus calling out to me in the supermarket.  They were a little expensive, but spring is just around the corner, and I felt like treating myself.  Now I needed the perfect recipe, and Eve has never let me down!  She didn't this time as well, and I really enjoyed every delicious green bite!  I cut the asparagus into 1 inch pieces, used about 2 tablespoons of olive oil, added some fresh garlic and a bit more balsamic vinegar than was called for.  I stir-fried the asparagus for about 3 minutes.  My one mistake was preparing these ahead of time.  By the time dinner rolled around, there was hardly any left, I had been picking at them all afternoon.  Thanks Evie, these deserve much more than a measly 5 stars!"
119445,12619,2004-01-06,5,What's not to like?  All those great flavors and so easy. When served my dh covered his in parmezan cheese. Too good. I had to make this two days in a row in order for us to get our fill!
27416,12619,2004-05-07,5,"Hi Evie;
Cut my own home-grown asparagus, first cutting, fresh, fresh and fresh from the garden.
Turned out excellent,loved the balsamic vinegar, added to the flavor.  I did add a sprinkle of hot red pepper flakes along with the freshly ground black pepper.
Slowly fried for 4 minutes, then added vinegar, stirred, removed from heat, covered and let the flavors do their job.
Thanks, this will be a regular.
""Uncle Bill"""
5060,12619,2004-05-23,5,"Our favourite veggie this time of the year.  Nice simple recipe and quick, we like our asparagus to be a little crunchy and this worked perfectly. Love the taste of the balsamic with the asparagus, we will be makeing this one again, thanks for posting."
149075,12619,2004-12-31,5,"I will never steam asparagus again, thank you!"
49304,12619,2005-02-09,5,"Great recipe, We love Asparagus, this is another yummy recipe. I made it using 2 teaspoons of Olive oil & the rest as stated in the recipe. We loved the flavor of the balsamic vinegar. Thank you Evie, for posting the recipe."
167225,12619,2005-03-21,5,All of the flavors in this combine really well. I will definitely make it many times.
64934,12619,2005-03-25,5,"I've always roasted my asparagus in the oven, so I was very curious to try his recipe.  I'm sure glad I did!  It was so easy and quick to prepare, and the balsamic vinegar added a nice flavour to the asparagus!  I certainly will be making this again.  Thanks Evie!"
6258,12619,2005-03-26,5,"This is a delightful recipe.  The asparagus was flavorful and zingy!
I made this exactly as you directed, and was so happy with the results.  Definately a new tried and true recipe. :-)"
182809,12619,2005-03-26,5,"This is as good as it gets! Followed your recipe as written, but before putting the asparagus in pan, I toasted a hand-full of pine nuts. This was extra nice cause I din not have to turn the oven on. Thanks for this keeper!"
103628,12619,2005-03-27,5,"We eat asparagus quite often, and always prepare it the same way.  This was such a nice change--so yummy!  One tip--don't do what I did--which was not dry the asparagus thoroughly before putting it into the hot oil.  Yikes!  Lotsa popping oil is not a good thing.  ;)  But the taste of this recipe IS a good thing!  "
122235,12619,2005-03-27,4,"Very nice asparagus dish!  I usually do a garlic/olive oil asparagus, but when I looked at the menu, there sure was a whole lotta garlic being served.  I tried this recipe & found it to be a very nice change from the usual.  I did add a bit of sea salt, otherwise followed Evie's recipe faithfully."
207176,12619,2005-04-20,4,Thanks for this easy recipe.  I added sliced mushrooms since I had them and I added salt.  Best of all for me is that my husband liked it!
102058,12619,2005-06-16,5,"10 stars Evie!, you have converted me from boiling or steaming my asparagus forever! I read all the reviews and
cooked mine a little bit longer, in a little more oil (older frypan & personal preference) and served these on a bed of julieanned carrots with a sprinkle of Parmisan cheese...The flavour was brilliant and if I was told I could take only one veggie dish with me to a dessert island for a year, this would be it ! The balsamic compliments the flavour of the asparagus and the zing is refreshing. Foster son said he liked it very much indeed (usually everything is ""good"" and he shovels it in)...and I had to laughingly fight him for the last spears in the dish since we reached for them simultainously :)He won, but I have this recipe on the menu for guests in the weekend so my next fix of these is close by :) In aditition to the great taste this recipe is super easy and super quick... please see my rating system: a brilliantly deserved 5 stars:) Thanks !"
40533,12619,2005-07-10,4,Very good recipe. Nice and basic and allowed the flavor of the asparagus to really come through instead of overpowering it with something else stronger. Thank you very much.
144798,12619,2005-11-16,5,I made this for my Mom and GF and they just loved it!  Thanks for the great recipe.
235067,12619,2005-12-11,5,Simple and easy and they taste great!  I used a garlic balsamic to my recipe.  Will use again and again.  Thank you.
60989,12619,2005-12-27,5,A very tasty and simple dish. The balsamic doesn't overpower the asparagus but compliments it. Thank you!
231054,12619,2006-01-07,5,What a terrific way to prepare asparagus.  Everyone loved it -- but the great thing was that they couldn't figure out that secret ingredient (the balsamic).  I cooked it EXACTLY as your instructions were written.  It was perfect.  I think the asparagus would be a little on the limp side if cooked any longer.  Thanks for a great recipe.
282735,12619,2006-01-10,5,"Excellent...we loved it!  I used garlic olive oil, but then again I use garlic in everything! ;)"
215083,12619,2006-01-12,5,Very good!  Thank you.
277472,12619,2006-01-24,5,"Great recipe!  Asparagus was nice and crispy, and tasted like it was a lot more work than it was."
133174,12619,2006-03-23,5,Can't believe I haven't made this before?  It is very good and very quick.  The balsamic vinegar adds the perfect touch.
302961,12619,2006-03-26,4,"Loved the flavor, I did add a little fresh garlic to my  EVOO before adding the Asparagus, my father thought it was tough, I thought it tasted great.  I do think I need to increase cooking time if I fix again. "
95743,12619,2006-04-27,5,Excellent technique.  Don't know why this couldn't be used on other quick-cooking fresh vegetables.
73471,12619,2006-04-28,4,"For years and years my family never could wrap their heads around balsamic vinegar in anything else but a cold dish or salad. Now they have seen the light. I thank you for opening the door on a new way to enjoy food. I will aslo say that I used a 9 dollar bottle of balsamic that was more for salad dressings than fanciful cooking, but this was the first time tried. I'll get back to you when I break out the good stuff.

I served this dish as a side with a grilled unmarinated sirloin and a baked potato in which it matched well as to be expected. Wine served was an Australlian syrah that did well to match both the steak and the vegetable. However, I would go with a Napa Valley Pinot Noir if you plan to marinate the steak or use garlic in the asparagus. 

I also found that the asparagus helps with a few minutes of rest after the stir fry before the vinegar is added. Kill the heat, cover, let sit, then add vinegar, stir, cover and let sit again. That should cure any problems with undercooking the asparagus."
165416,12619,2006-05-25,5,"Quick, easy, tasty, a perfect recipe!"
215829,12619,2006-10-14,5,I have always done the roasted asparagus thing but was looking for something different.  Found this and fell in love.  Really good.  Thanks so much for sharing.
291650,12619,2006-12-02,5,"Thanks Evie - a great, simple recipe. Asparagus is everywhere at the moment and this is a wonderful (and different) way of serving!"
88099,12619,2006-12-09,5,"So simple yet so delicious.  Loved the taste the balsamic gave these.  I did cook mine longer than stated, but not a big deal.  Thanks Evie"
387559,12619,2007-01-14,5,I am a asparagus eater. I will try any recipe for it. This one was one of the best. I loved the flavor.
317712,12619,2007-01-21,5,"Very good and easy.  I overcooked the asparagus a bit, stick with the 3-5 minutes. Served with Balkava Salmon."
240552,12619,2007-02-03,5,"This was my first time cooking fresh asparagus.  It was wonderful!  My son loved it, too!"
254805,12619,2007-02-04,5,Great way to serve asparagus. very easy and elegant. Thanks!
192623,12619,2007-03-14,5,"Quick and easy and delicious!  Recommend only making enough for your meal, as it doesn't seem to heat up well the next day - but that's not the recipe's fault - that's just asparagus!  A really great way to add a little flavor to asparagus without adding tons of calories and fat.  This is the only way I will make asparagus from now on!"
174096,12619,2007-03-28,5,"Delicious!  I am not a fan of asparagus, so I came looking for a recipe that would make it more appealing.  This was perfect.  The tang of the balsamic vinegar was exactly right.  Thanks!"
8688,12619,2007-04-03,5,"Truly great! So easy and very tender and flavorful!  I will absolutely make this again.  Thanks so much for sharing, Evie!"
26719,12619,2007-04-04,5,"This recipe is amazing.  I served it to MIL, DH's Aunt and Cousin when they were over for dinner.  Everyone raved about it. 

I followed the directions to a T and I would absolutely not change a thing! 

I served it with Basmati rice, Luby's Chicken Lombardy, and ~Christine~'s Broccoli Salad.  

I have also made it by roasting the asparagus in a stone baking dish and drizzling with balsamic at the end.  Same great taste.   This is a keeper."
468146,12619,2007-05-07,4,Evie this recipe was really good! I served them with marinated flank steak and grilled gorn on the cob. I did add some roasted garlic and garlic and herb seasoning to them. I liked the tang the balsamic vinegar gave the asparagus. This one is a nice change from steamed asparagus and I will make again!
358796,12619,2007-05-13,5,"Simple veggie dishes are my favorite, and this is no exception. Olive oil, balsamic and pepper season the asparagus just right while still allowing the great, natural veggie flavor to shine through. And easy and quick way to prepare those spring spears! You could also do this on the grill the same way. Yum."
27643,12619,2007-05-14,5,"Wish I could give more stars! This is wonderful! The Balsamic vinegar is perfect with the asparagus. We had this with steak and boiled new red potatoes. Thanks Evie, for a recipe I will use often!"
199418,12619,2007-06-05,5,"This was great.  I usually make a similar recipe that requires oven roasting.  This is so much better on a hot day because it doesn't heat the house up, not to mention it is quicker."
60124,12619,2007-09-06,5,"easy, good, served with fish"
582788,12619,2007-09-23,5,"*****BRILLIANT*****
You just made an asparagus lover out of me! This is THE way asparagus should be eaten, hands-down! The balsamic vinegar accentuates this vegetable perfectly. Thanks so much Ma Duck!

P.S. I had to make a second batch of this asparagus because I ""accidentally"" ate the first one before it got to the table...oops."
184530,12619,2007-10-21,5,"Quick, simple & tasty!  I cooked the asparagus for the full five minutes and it was perfect: crisp, but not undercooked.  Loved the spiciness of the freshly cracked black pepper combined with the balsamic.  Be sure to use good vinegar."
376098,12619,2007-10-23,5,"Fantastic!  Took no time at all and was cooked to a perfect crispness.  A keeper, for sure!"
258877,12619,2007-10-26,3,"If you are not using the oven, this is a quick and easy way to cook asparagus.  I am not sure what I am looking for, but plenty of recipes to try here... This was not one of my favourites."
485728,12619,2008-02-26,5,"The asparagus was divine!  I cooked it about twice as long to get it a little softer, and I sprinkled Parmesan cheese on top.  Thanks so much."
158086,12619,2008-03-18,5,"I just loved this, and it was so easy as you do not have to cook it first before frying....will make often..."
242205,12619,2008-03-24,5,"This is delightful! Served it for Easter with grilled lamb chops, carmelized carrots and roasted potatoes. Yum! Thanks for sharing."
425677,12619,2008-03-25,5,I have made this twice in two weeks already!  This is now my new favorite recipe!  I did alter it just a bit to our taste.  I used 2 tbs olive oil.  Salted them just as much as I peppered them and fried them for about 5 minutes and then let them simmer covered for about 5 more minutes.  I like them a little more tender instead of super crisp.  This is just my personal preference though.  Great recipe!!!!
634448,12619,2008-03-25,2,"I don't know what happened, but this recipe didn't work for ,e.  it took a LONG time to cook through, in fact, I ended up taking it out and steaming it in the microwave, and then I sautee'd it some more and added the balsamic.  I didn't really like the taste (and I love asparagus, and like balsamic).  Sorry, just not my fav flaor combo, and especailly when it took so long."
507071,12619,2008-03-29,5,Loved IT!
228187,12619,2008-04-17,5,keeper
166475,12619,2008-04-19,4,"A friend rated this, as they love asparagus and I merely tolerate it. He said the flavor wasn't quite ""wow"" enough for him to rate a five star, but he did enjoy it better than steamed asparagus. I ate a whole stalk, which usually doesn't happen, so it must be a good recipe!"
318361,12619,2008-05-03,5,Just what I was looking for!  I remembered that I like a butter and balsamic combo so I used butter.  It came out sensational.  Thanks Evie for the inspiration.
198082,12619,2008-05-04,4,"this is a really delicious and simple way to prepare Asparagus. I ran out of pepper so i used Montreal Steak Seasoning. I only used a few dashes, however that combined with the Balsamic Vinegar was delicious. My 4 year old, who rarely eats Vegetables and has NEVER liked asparagus ate this and enjoyed it. Even my picky DH liked it. It was really good. The Asparagus turns out crispy and firm, not soggy like it is sometimes when you steam or boil it. This is a keeper."
731905,12619,2008-05-17,4,A little sharp but maybe I used to much balsamic.  This was so easy though!  I added a sprinkle of cheese as well.  Will make again!
194829,12619,2008-05-27,5,"I loved this recipe. The pepper is such a simple ingredient, but it really brought out the flavor of the fresh asparagus. I'll always make it this way. Thanks!"
144897,12619,2008-05-27,4,Delicious!  I will definitely be making asparagus like this more often.  I did leave out the pepper because I don't care for it but I love balsamic vinegar so that more than made up for it in flavor for me.  Thanks so much for sharing! :)
172172,12619,2008-08-03,5,"EMMMM EMMMM! Love that balsamic/pepper combo! The first time I made the recipe as is, and the second time I added some red pepper flakes and grated garlic. ;) Delish. Especially great in the summer when you really don't want to turn the oven on. Thanks Evie!"
20480,12619,2008-08-11,5,"What a lovely way to prepare asparagus.I had not seen your recipe but followed it to a T. Before posting my gem;I decided to search Balsamic Asparagus and there you are.
Thanks for posting it for me.really good!
Rita"
886144,12619,2008-08-12,3,"found this kindda bland, added some salt. nothing great sorry."
330505,12619,2008-09-14,4,Very nice change for asparagus. Incredibly easy to prepare! Thanks for posting!  Made for the I Recommend Tag Game.
146742,12619,2008-11-09,5,"5 stars for simplicity.  I liked the fact there's no need to turn the oven on.  Even though I only used 1 TBS. balsamic vinegar, It was a little too strong a flavor  for us, but I think it was because my asparagus were very thin stalks and not thick.
I will make this again."
1027710,12619,2008-11-17,0,"very good, very fast!!!  My hubby loved it>  Thanks for the post."
1048945,12619,2008-12-09,5,"I made these to go with my roast and mashed potatoes and they are delicious!  We all loved the flavor of the vinegar with the veggies and this is a new way to serve them, which I am always looking for!"
440735,12619,2009-02-06,0,Easy but ok!
486648,12619,2009-03-16,5,"Fan-freakin-tastic!! We served this with pork and garlic mashed potatoes, and it really completed our meal. I added some parmesan cheese after cooking, and it complemented the flavor. Thanks for this great recipe!"
140132,12619,2009-05-08,4,This was good.  The kids love asparagus too and DH and I were having to defend our asparagus on our plates from the kids after they ate all theirs.....lol.  Thank you for sharing this yummy recipe.
325654,12619,2009-05-21,5,Great recipe! Now one of my favourite ways to eat asparagus!
1077944,12619,2009-05-26,5,"Great flavor, really easy to make.  Watch closely though - it's easy to overcook and especially with asparagus, I prefer undercooked to overcooked. Thanks Evie!"
746800,12619,2009-07-07,1,"Yuck.  The flavor in this was not complimentary.  The balsamic totally overpowers the asparagus flavor, a feat that's hard to do in my opinion."
352538,12619,2009-07-12,5,Yummy.  It took a few minutes longer than 5 (maybe 7) but it was well worth it.  Fast and delicious.  Everyone enjoyed it.
964469,12619,2009-11-16,5,Mmmmm. I just cooked it and it was really good.
1523279,12619,2010-02-05,0,Thanks for a nifty variation on this fav veg of ours...........will never just boil tem again!
1374955,12619,2010-02-25,5,"We LOVE this recipe.
I made it last night and will again this weekend.
This goes in our fav. recipe file."
800077,12619,2010-03-23,4,"This is a really lovely way to eat fresh asparagus.  I usually just roast it because I'm unsure of what to do with it in the pan.  I've made it once true to recipe, and once I added a touch of dijon mustard and honey to the vinegar.  I must admit I like it even more with the additions, but this is a great idea to build from."
1588791,12619,2010-04-20,4,"I have been making this similar family recipe for years now, and I still get compliments from friends when I serve it!!"
261797,12619,2010-04-20,5,"I've been doing something similar for a couple of years now.  I toss the asparagus with olive oil, balsamic vinegar, black pepper and sea salt, then put it on the grill til it starts to caramelize a little, then drop it back into the dressing for another quick toss before plating.  When I'm feeling fancy, I shave some parmigiana reggiano curls on top, on the plate."
1601627,12619,2010-04-21,5,"Yum- I love this and make it a lot!

I also like to chill it afterwards and then put the balsamic and oil on top, and sprinkle with a little feta cheese and serve cold. Delicious!"
1541495,12619,2010-04-25,0,Delicious flavor and so simple!  Before serving I sliced up a fresh tomatoe and added.  Next time I will invest in GOOD balsamic.  I will make again.
249880,12619,2010-05-04,5,This was sooooo good! Thank you for a new way to do asparagus!
191533,12619,2010-05-06,5,"I still think the asparagus is most delicious if you roast it to smithereens, but we like this recipe too. It probably retains more nutrients this way..."
1269015,12619,2010-09-24,4,"This is nice and sweet, and very easy to make. Can't go wrong there! Thanks for sharing."
415907,12619,2011-01-06,5,This was very good! I rubbed salt and pepper on the asparagus before I put them in the pan.
969655,12619,2011-04-10,5,I am so glad that I tried this. I really really liked the flavor the balsamic gave the asparagus. I did add a tiny bit of kosher salt once they were on the plate. Absolutely delicious. I served this with recipe 416056 for Garlic Parm. pork chops and a green salad. So tasty. Thanks for the great idea. Not sure I will cook asparagus any other way.
28087,12619,2012-05-05,5,"ABSOLUTELY DELICIOUS! Made as written and was very pleased with the outcome, wonderful flavor and great texture, just the way I like asparagus cooked. I served this with Recipe #86649 Thanks for posting! Made for ""Down on the Farm"" Photo Tag May 2012!"
1669908,12619,2013-06-28,5,Quick and easy!
198154,12619,2018-03-02,4,"Was in need of a quick, yet tasty, way to cook some asparagus. This recipe was both of those. Served as a side to salmon."
47892,184980,2008-08-24,5,I love this salad and have the same recipe in one of my cookbooks except it doesn't mention the optional bleu cheese (it's either or for this recipe-parm or bleu but not both.) I toast the walnuts first. To tone down the strong peppery flavor of arugula I sub some baby spinach leaves or loose leaf lettuce. Thanks cg
4470,184980,2010-04-17,5,"What a taste treat this is! Everything just blends together to create a great taste sensation.
I had Italian Parmesan and it wouldn't curl when I shaved it but the flavor Mmmm. I cut the salad back to one serving and used 1 tsp of Walnut oil.  A definite will do again salad."
107135,464792,2011-10-27,5,this is going in my man trap cook book.  its really easy tastes good. made it with recipe #440442 and worked well  .people that dont care for carrots would eat this . i just cooked up a bag of those little snack carrots easy
560491,464792,2011-12-29,5,Great carrots.  The sweetness from the brown sugar and the salty bacon are wonderful together.  Made as written and would not change a thing.  Going into my Best of cookbook.  Made for Everyday Holiday.
209983,134289,2005-10-31,5,"This was very refreshing and tasty.  We all really loved it.  My son and I love banana's and this incredible!  I liked the idea of the coconut, we didnt rim the glass with it but had it in the drink and the coconut gave it a nice touch.  Thanks for posting
"
222055,134289,2005-12-21,5,"I think I feel the boost! This is something I definetly need- a fitness booster! I love the taste and the ease of making this drink. I drank the first glass immediately after taking pictures and I have the rest in the fridge getting cold. I am going to have it in the morning for breakfast! I'm glad I finally got the nerve up to make one of ""the kings"" recipes. 
(That's my nickname for Thorsten. To me he is the king of photography on zaar!)
Thanks Thorsten, I can't wait to actually have it after a future workout!!!"
47510,134289,2005-12-29,5,"I chose this recipe for the Holiday Cheer photo swap and served it at our Christmas brunch.  I doubled the recipe, using 4 tablespoons of honey since we like sweeter beverages.  I did use Thorsten's suggestion of rimming the glasses with honey and coconut and it made a lovely presentation.  The recipe was super easy to prepare and my whole family enjoyed it.  Thanks for sharing the recipe!  "
121789,134289,2006-04-19,4,Good.  This is a good short term energy boost.  I did try to call it breakfast one day but could actually feel it wear off partway through the morning.  It's perfect as a boost when you finish a workout but need extra energy to make lunch or drive home or something.
230258,134289,2006-05-08,5,"This tasted great!It had so many different flavors so it was a treat with every slurp! I did really well in my track meet today and it may have something to do with this drink! So thanks, for both the recipe and my track talents!"
281399,134289,2006-05-13,5,Very Deelish!! Not to sweet.The bananas I used were frozen. Instant cold! We will be making this again. Thanks so much for posting!
288618,134289,2006-08-02,5,"I love this drink!! I make it all the time. I use lite coconut milk. I also make 1 serv. So I use 1 frozen banana, juice from half lemon, 1/4 cup oj, 1/3 cup coconut milk, 2/3 cup milk and 1 tbs honey. SOOOOO Good!!!! Thanks Thorsten!"
427184,134289,2007-05-17,5,"5 stars! The consistency was great, and I loved the coconut milk in it giving it that little extra. It also wasn't terribly sweet which I also liked, I used a flower honey which is a little more mild and I really enjoyed it. I also added 2 tbsp of ground flax. Thanks!"
738867,134289,2008-01-24,5,I had this after working out the other night.  It was like a tropical party in my mouth.
1374435,182780,2009-09-04,1,if you really really like bananas then you will enjoy this. i made it and all i tasted was banana... exactly the same as an uncooked banana.
39835,112648,2005-03-27,5,This was wonderful with dinner and leftovers will be great for breakfast and lunches. Although we skipped the nuts and dressing this was enjoyed by all. Thanks for sharing this keeper which we will be having often.
593927,112648,2012-03-06,5,"I enjoyed this more than I thought I would but it is not properly food combined with the bananas and for that reason and that I don't like bananas much anyway I would leave them out if I were to make this again. I used recipe#38413 in a greater quantity for the dressing and poured it over top rather than mixing it in, just before serving. I may leave the walnuts out as well if I make this another time. Made for Please Review My Recipe ~ ~ ~ from February 14th"
870705,112648,2012-05-21,5,"I used 1 banana, 1 apple and 1 can of Mandarin oranges and omitted the nuts.  I used the canned oranges because we like those better than regular oranges.  You didn't say what kind of salad dressing to use or if you meant the kind that looks like mayonnaise so I just used mayo.  It was great!  Just like a salad we have at Christmas except ours never had oranges.  Made for Please Review My Recipe cooking tag game."
59064,18901,2004-05-24,5,Very easy recipe that makes a good icecream substitute and has no dairy in it.Big hit with our 3 year old.
225882,18901,2005-06-28,5,Was a great addition to our luau.  And a great deal better than the real stuff (yuk)  Thanks!
303545,18901,2007-02-17,5,"I love banana poi.  So happy that this is posted on here!  I'm not keen on poi, so this is a great alternative :)"
1677099,18901,2011-10-27,5,"This is great!  It is so simple and tasty.  I used a little less coconut cream than the recipe.  I just ate it with chicken and rice and it was lovely.  I can imagine doing many different things to vary it.....limes, coconut milk, adding spices, for example red pepper flakes or cinnamon, depending on what I want to serve it with.  Maybe I need to have a luau now."
30534,33545,2004-10-15,5,Excellent! A delicious and easy way to dress up beets. I toasted the walnuts in a skillet on the stove top but wound up using only 1/2 the nuts and doubling the blue cheese. Another great recipe by Miller®™
27678,33545,2005-09-09,5,"Wonderful salad! I had some sad old beets hanging around the fridge (they last forever) and had nearly given up hope of finding a recipe that would make them ""fresh"" again but this one has a lot of zip and it's so easy too. I also upped the amount of blue cheese. Make sure to add it at the last moment or your blue cheese turns pink! Made a great side to fish."
13593,33545,2006-04-22,5,"Simple ingredients and simple preparation make this recipe a hit for me.  Not only is this delicious and affordable, it has many good health benefits from the nuts, beets, and cheese.  Everything in moderation of course.  I added the toasted walnuts while they were hot and it made the cheese drizzly and yummy.  Adding the hot walnuts does dull the color of the beets, but still tastes wonderful.  Thanks Miller, and I am sure you have the angles laughing so hard their sides hurt.   "
340141,33545,2006-11-24,3,This was very good.
464080,33545,2008-05-04,4,"I would rate a 5 and hubby a 3, so we met in the middle at a 4.  Super quick salad.  Didn't have any walnuts on hand, so used slivered almonds which tasted great!"
494084,33545,2008-09-21,5,"Unfortunately, I did not have any walnuts for this recipe so I can't really rate it as written.  Having said that, what could go wrong when you combine beets and blue cheese.  Two of my favorite ingredients combine to make *WOW*.  I might never have put these 2 things toghether if it were not for this recipe.  I am so glad I did!!!  Try this one......Thanks for the great recipe!"
849727,33545,2010-03-21,3,"Fresh and light, but a little boring."
341513,33545,2010-05-19,4,"I made this without the walnuts and cooked it in foil in the oven for 20 minutes at 350. The balance was good, and I think I only give it 4 stars because I still don't like beets :) Just not quite stellar to me."
125266,166149,2007-08-05,5,I had to substitute dried figs and the salad was still a hit.
176615,166149,2008-06-22,5,Loved this! Fresh figs and blue cheese were meant to go together! Only change I made was to use all baby arugula. Fresh lemon with a dash of olive oil was just the right amount of dressing. Thanks for sharing the recipe!
389243,135634,2007-06-14,5,"What a handy idea.  I started doing this shortly after seeing your tip.  I cook up an entire package and freeze the remainder.  I find it easy to put together a BLT, use for bacon and eggs or as a garnish for bits.  It only takes a minute to warm in the microwave. 

Thanks for the handy tip!"
310480,135634,2007-09-25,5,I already cooked my own bacon to use instead of buying them.  I love the tip to freeze them.  I will definitely be trying that.  I just cooked mine enough for a few days in the refrigerator.  Thanks for the time-saving tip.
143318,482224,2012-09-20,5,Perfectly cooked parsnips!
465056,457823,2011-07-20,5,I made this to go with French Toast.  I was so busy making the French Toast that by the time I was ready to sample this it was GONE!  Not even a nibble left.  It sure looked pretty though.  I would just have to say it must have been at least a 5 star because the potato hating kids even scarfed it down.
520644,457823,2011-10-05,5,"Wonderful flavor!  Mine crumbled instead of staying in a 'cake', but that could be because I cut the recipe down.  Either way this is a great recipe! Made for 123 tag game"
193060,198763,2007-06-14,3,"I'm not sure if the taste warranted the work.  It wasn't difficult by any means but it didn't ""wow"" me.  On the other hand I had a friend that was bowled over by them so it may just be personal taste.  They seem a bit ""retro"" to me."
6357,41005,2002-11-22,5,"I halved this recipe and made this as a part of our dinner tonight. I used a block of 250gm tofu(paneer), a little over 1/2 tsp. of curry powder, a little over 1/2 tsp. of fresh lemon juice(instead of lime) and a little over 1 1/2 tbsps. of fresh orange juice. I pre-heated my oven at 220C and then baked this for exactly 25 minutes at 220C. Served these hot, right out of the oven! This is the ""BEST"" appetiser I've ever eaten! Everyone in my family loved it and nobody could believe that there was not even a pinch of salt in these! Truly good to have at a party. I love your idea of using the leftovers as a sandwich filling with chutney - splendid! Since these are dry, I definitely wouldn't categorise them under ""curries"". Also, I'd put them as a side dish and not the main course. These are best enjoyed on their own rather than with rice, since these come out dry once baked. Thank You so much for sharing a GREAT and EASY recipe."
19973,41005,2003-01-15,4,"I gave this a high rating because it's  Tofu and I liked it!   I did it just as you said.  I think the concentrated OJ with the curry powder was the trick.
My husband & I are counting calories and Tofu was on sale.

Thanks,
Debbie 97380

"
102937,41005,2003-09-09,1,"We eat tofu all the time and I love to try interesting recipes.  I didn't know what I was expecting, but I really did not like the taste.  I think the orange concentrate overwhelmed the curry.  I ended up throwing it all in the trash!  Sorry!"
4470,41005,2003-10-25,5,"This has a delightful flavor - I made it for a vegetarian friend to have as her meat course (we were having Japanese stew) and she enjoyed it very much.  Be careful that the sauce does not burn on the bottom of the dish.  I marinated the tofu all day in the fridge in the sauce. I flipped the tofu over , as suggested, half way through the baking it was a rich golden color.  I agree that this recipe would make excellent appetizers  I would serve them a drop of hot chili sauce and cut into cubes instead of the larger triangles Thanks rsarahl for a new tofu recipe"
111336,41005,2005-08-24,3,"Good, quick, easy recipe.  The leftovers are nice cold for sandwiches.  These were a litte mild for our taste, we'll add more curry next time.  The sauce burned in the bottom of the pan, a real mess; line with foil and spray with PAM."
340130,41005,2007-07-10,5,"This was really good. I used a red curry powder and bottled lime juice. I coated it with the marinade on both sides and baked for 30 mins turning after 15. It was really good with brown rice ...
next time I may try with a chutney on the side. I WILL be making this one again and again. Thanks!"
920589,41005,2008-08-29,1,"Had to bake for nearly an hour, turning every so often to get the tofu to brown-- and even then it was soggy & floppy, not crisp. Tasted like raw tofu with OJ and a bit of pepper (from the curry powder). Wouldn't re-do."
61569,194409,2009-07-02,5,Wonderful taste and very simple to make.  Had my steamer out for other dishes and used that to steam the already peeled and diced potatoes and that worked out great.  Made the recipe for 2 servings only and that worked out perfectly.  Made for Unrated Asian Recipe Tag Game.
632249,317351,2011-01-30,5,"I made this mix to include in my Xmas Goody Baskets this year and it has gotten great<br/>reviews from the recipients. It is a cinch to make and is economical. As you can see by the <br/>photos, I used baggies rather than a jar and it looked cute! Thanks for sharing your recipe!"
2159715,472781,2012-01-24,5,Works like a charm and SIMPLE to Au Gratin anything.  So nice to better understand the mother sauces and be able to make quick variations.
55670,472781,2013-02-13,5,Absolutely fabulous!  I make bechamel quite often and its great to see the variations other than my own.
2899711,472781,2015-07-11,5,Fantastic! I know the basic bechamel and now to know how to do all the variations is wonderful! Thank you so much.
